id,total,created_at,user_id
638,2000.52,2023-10-03T00:00:00,28
639,9129.55,2024-02-04T00:00:00,430
640,6228.97,2023-02-15T00:00:00,434
641,12599.1,2024-07-21T00:00:00,969
642,14157.14,2024-07-17T00:00:00,743
643,625.5,2023-02-09T00:00:00,247
644,10254.03,2023-07-14T00:00:00,740
645,1845.03,2024-08-13T00:00:00,260
646,4676.54,2023-12-11T00:00:00,709
647,13685.66,2024-03-04T00:00:00,569
648,9856.62,2024-11-28T00:00:00,470
649,6162.76,2023-01-03T00:00:00,110
650,1710.14,2023-05-29T00:00:00,995
651,9803.62,2023-07-15T00:00:00,435
652,18985.98,2024-05-13T00:00:00,640
653,15003.33,2023-06-10T00:00:00,993
654,7970.85,2024-08-25T00:00:00,39
655,11214.56,2023-12-11T00:00:00,760
656,16248.53,2023-07-23T00:00:00,55
657,9613.69,2023-01-25T00:00:00,235
658,1360.19,2023-07-05T00:00:00,718
659,3060.04,2023-04-30T00:00:00,998
660,1585.26,2023-01-06T00:00:00,713
661,11336.44,2024-08-22T00:00:00,908
662,12169.15,2023-06-30T00:00:00,194
663,11040.95,2024-10-24T00:00:00,479
664,11733.95,2024-01-20T00:00:00,604
665,4597.62,2023-07-30T00:00:00,772
666,10579.0,2023-02-11T00:00:00,146
667,5834.17,2024-11-22T00:00:00,727
668,18959.98,2024-07-03T00:00:00,973
669,3828.16,2024-11-20T00:00:00,910
670,4125.2,2024-09-07T00:00:00,706
671,3188.74,2023-11-03T00:00:00,515
672,1140.26,2024-05-16T00:00:00,185
673,8969.53,2023-06-04T00:00:00,276
674,308.32,2024-05-06T00:00:00,530
675,12004.1,2023-11-10T00:00:00,788
676,1454.04,2024-06-27T00:00:00,636
677,6385.44,2023-03-21T00:00:00,302
678,13281.36,2023-10-07T00:00:00,102
679,7591.63,2024-06-10T00:00:00,195
680,2479.8,2024-01-20T00:00:00,625
681,3989.49,2023-09-28T00:00:00,229
682,8673.66,2023-04-09T00:00:00,327
683,9156.43,2023-05-26T00:00:00,658
684,2028.18,2024-04-11T00:00:00,397
685,11879.25,2024-08-13T00:00:00,237
686,9585.11,2023-05-21T00:00:00,34
687,9328.69,2024-10-10T00:00:00,244
688,711.5,2024-10-07T00:00:00,424
689,7830.12,2023-09-28T00:00:00,20
690,9422.3,2024-06-13T00:00:00,989
691,14961.49,2023-01-28T00:00:00,36
692,3938.6,2023-03-13T00:00:00,463
693,6035.39,2024-04-26T00:00:00,31
694,6929.36,2023-08-29T00:00:00,211
695,7658.8,2024-08-30T00:00:00,402
696,5789.83,2023-11-19T00:00:00,960
697,20211.71,2023-07-10T00:00:00,923
698,1124.03,2023-09-12T00:00:00,231
699,12051.56,2023-03-07T00:00:00,398
700,15736.36,2023-03-15T00:00:00,699
701,1888.42,2024-10-28T00:00:00,778
702,7193.8,2024-02-18T00:00:00,325
703,7850.34,2024-12-01T00:00:00,708
704,6112.42,2023-12-26T00:00:00,670
705,9190.3,2023-10-02T00:00:00,289
706,11462.29,2024-02-20T00:00:00,189
707,13108.25,2024-04-02T00:00:00,402
708,14957.12,2024-06-02T00:00:00,124
709,13741.18,2023-10-26T00:00:00,290
710,3614.38,2024-11-20T00:00:00,48
711,1401.48,2024-10-12T00:00:00,70
712,8693.64,2024-04-07T00:00:00,806
713,7023.04,2023-05-03T00:00:00,442
714,7997.88,2023-03-30T00:00:00,776
715,8086.1,2024-01-07T00:00:00,223
716,2089.0,2024-02-19T00:00:00,445
717,9696.24,2023-06-06T00:00:00,923
718,2642.1,2023-10-09T00:00:00,714
719,1453.88,2024-01-04T00:00:00,487
720,14164.25,2023-01-18T00:00:00,297
721,9676.62,2023-12-30T00:00:00,586
722,1180.31,2023-03-28T00:00:00,803
723,13364.07,2023-06-26T00:00:00,441
724,5373.88,2023-02-28T00:00:00,770
725,10221.21,2024-07-31T00:00:00,431
726,2799.84,2024-10-19T00:00:00,751
727,12269.45,2023-11-16T00:00:00,273
728,3837.42,2023-11-06T00:00:00,794
729,8724.57,2023-03-09T00:00:00,313
730,7945.85,2024-05-11T00:00:00,716
731,6572.16,2023-07-19T00:00:00,415
732,183.38,2024-06-29T00:00:00,41
733,4979.41,2024-05-13T00:00:00,441
734,10499.75,2024-10-25T00:00:00,764
735,4475.82,2023-02-11T00:00:00,383
736,9652.35,2024-01-16T00:00:00,270
737,9808.64,2024-04-08T00:00:00,867
738,9284.04,2023-04-27T00:00:00,904
739,8297.04,2024-04-21T00:00:00,381
740,4587.68,2024-07-08T00:00:00,208
741,17262.77,2024-08-22T00:00:00,181
742,11840.93,2024-04-24T00:00:00,277
743,10744.14,2023-10-09T00:00:00,23
744,5735.26,2024-01-13T00:00:00,784
745,11378.43,2023-08-27T00:00:00,275
746,2915.74,2023-10-28T00:00:00,542
747,17574.72,2023-12-22T00:00:00,100
748,5092.23,2024-10-18T00:00:00,977
749,3047.66,2023-10-10T00:00:00,631
750,140.08,2023-02-18T00:00:00,991
751,11338.65,2023-08-25T00:00:00,745
752,14548.56,2024-11-29T00:00:00,570
753,1520.88,2024-02-24T00:00:00,688
754,4528.18,2024-03-01T00:00:00,91
755,800.44,2023-08-10T00:00:00,529
756,15365.61,2023-09-09T00:00:00,789
757,13638.91,2024-03-01T00:00:00,318
758,8220.99,2024-07-27T00:00:00,152
759,4362.84,2024-07-31T00:00:00,523
760,4812.93,2024-02-12T00:00:00,87
761,8712.09,2024-11-12T00:00:00,21
762,787.88,2023-12-12T00:00:00,88
763,1956.88,2023-04-19T00:00:00,114
764,5514.55,2023-05-04T00:00:00,179
765,2248.31,2024-04-07T00:00:00,701
766,6078.25,2023-08-02T00:00:00,923
767,601.6,2023-06-14T00:00:00,275
768,14801.5,2024-01-01T00:00:00,108
769,4402.57,2024-05-13T00:00:00,737
770,7795.39,2024-10-14T00:00:00,952
771,12987.93,2024-01-05T00:00:00,547
772,10817.73,2023-08-05T00:00:00,59
773,7065.45,2024-06-09T00:00:00,827
774,308.32,2023-12-19T00:00:00,767
775,5524.34,2024-01-04T00:00:00,27
776,11019.26,2023-03-24T00:00:00,682
777,4046.21,2024-07-30T00:00:00,223
778,7472.46,2023-04-05T00:00:00,185
779,15677.88,2024-03-11T00:00:00,145
780,9272.46,2024-03-01T00:00:00,838
781,13090.99,2023-08-13T00:00:00,517
782,14182.48,2023-05-03T00:00:00,938
783,7434.99,2023-08-30T00:00:00,190
784,2968.57,2024-08-03T00:00:00,60
785,15082.29,2023-05-16T00:00:00,306
786,7623.43,2023-11-27T00:00:00,293
787,14867.33,2024-09-27T00:00:00,662
788,3152.47,2023-05-07T00:00:00,668
789,8635.31,2024-05-25T00:00:00,900
790,7632.5,2023-12-04T00:00:00,312
791,4109.06,2024-02-25T00:00:00,754
792,588.65,2024-10-04T00:00:00,369
793,6428.39,2023-02-28T00:00:00,144
794,3617.93,2024-04-16T00:00:00,362
795,4268.92,2024-11-23T00:00:00,593
796,11961.28,2024-11-20T00:00:00,326
797,1254.27,2023-01-12T00:00:00,590
798,14441.15,2023-09-01T00:00:00,349
799,4993.9,2024-09-30T00:00:00,700
800,3936.09,2023-02-05T00:00:00,57
801,15006.27,2024-06-19T00:00:00,846
802,3744.31,2024-09-15T00:00:00,275
803,587.29,2023-03-12T00:00:00,291
804,16106.77,2024-02-23T00:00:00,394
805,12139.71,2023-05-20T00:00:00,49
806,3563.65,2023-11-22T00:00:00,438
807,15842.78,2024-06-11T00:00:00,312
808,8463.73,2024-08-16T00:00:00,86
809,9274.45,2024-06-16T00:00:00,93
810,12213.47,2024-04-28T00:00:00,278
811,8021.28,2024-01-01T00:00:00,745
812,3403.93,2023-05-08T00:00:00,316
813,17191.7,2024-02-04T00:00:00,181
814,230.8,2023-06-21T00:00:00,359
815,1908.68,2024-01-01T00:00:00,628
816,8497.55,2023-01-09T00:00:00,257
817,1019.56,2024-01-11T00:00:00,687
818,12854.93,2023-03-19T00:00:00,814
819,6121.3,2023-05-31T00:00:00,707
820,7125.81,2024-06-23T00:00:00,934
821,1611.36,2023-05-01T00:00:00,961
822,7492.8,2024-07-08T00:00:00,299
823,16511.56,2023-04-19T00:00:00,295
824,6695.31,2023-08-25T00:00:00,466
825,3276.02,2023-12-25T00:00:00,365
826,12124.23,2023-05-16T00:00:00,852
827,9848.96,2023-11-11T00:00:00,246
828,8948.43,2023-12-29T00:00:00,762
829,13949.76,2023-10-07T00:00:00,827
830,9089.45,2023-09-30T00:00:00,157
831,6226.54,2023-09-09T00:00:00,967
832,4696.25,2023-09-17T00:00:00,526
833,9557.06,2024-07-06T00:00:00,259
834,3216.73,2024-05-18T00:00:00,942
835,6637.84,2023-06-19T00:00:00,37
836,13785.9,2023-05-17T00:00:00,760
837,2694.81,2023-08-03T00:00:00,606
838,5851.17,2023-01-09T00:00:00,359
839,4505.91,2023-01-28T00:00:00,642
840,2833.64,2023-04-27T00:00:00,492
841,6513.2,2023-01-25T00:00:00,109
842,12203.78,2024-06-27T00:00:00,539
843,1476.9,2023-09-28T00:00:00,816
844,977.58,2023-04-17T00:00:00,372
845,5116.57,2024-09-20T00:00:00,613
846,5264.38,2023-01-15T00:00:00,32
847,3428.39,2023-02-13T00:00:00,280
848,6707.32,2024-07-04T00:00:00,548
849,390.4,2023-07-30T00:00:00,824
850,3385.56,2024-05-29T00:00:00,266
851,1895.94,2024-03-23T00:00:00,763
852,8019.97,2024-05-03T00:00:00,191
853,15919.04,2023-06-21T00:00:00,40
854,730.55,2023-08-26T00:00:00,618
855,19766.51,2024-02-24T00:00:00,461
856,7714.98,2023-05-31T00:00:00,412
857,11467.23,2023-07-07T00:00:00,968
858,1825.91,2024-05-29T00:00:00,945
859,5816.16,2023-12-25T00:00:00,415
860,2111.98,2024-05-14T00:00:00,755
861,8108.02,2023-06-07T00:00:00,576
862,15151.46,2023-10-22T00:00:00,911
863,17534.18,2024-05-04T00:00:00,394
864,14327.43,2023-07-30T00:00:00,804
865,3881.28,2024-09-03T00:00:00,486
866,4531.14,2023-08-05T00:00:00,939
867,5984.13,2023-08-17T00:00:00,192
868,5368.39,2023-03-10T00:00:00,398
869,3972.59,2023-05-31T00:00:00,226
870,2087.62,2024-08-06T00:00:00,744
871,6874.35,2023-02-09T00:00:00,648
872,4594.62,2023-12-23T00:00:00,102
873,1606.39,2023-07-08T00:00:00,930
874,8413.0,2024-09-19T00:00:00,397
875,9098.22,2024-07-21T00:00:00,486
876,2324.26,2024-01-09T00:00:00,770
877,4373.87,2023-05-04T00:00:00,498
878,14348.26,2024-04-13T00:00:00,679
879,12540.06,2024-06-16T00:00:00,994
880,11284.41,2024-11-30T00:00:00,783
881,16266.15,2023-06-19T00:00:00,537
882,5772.77,2023-01-27T00:00:00,560
883,11265.84,2023-12-24T00:00:00,77
884,7439.05,2024-11-29T00:00:00,561
885,1226.84,2023-09-20T00:00:00,513
886,17750.71,2023-12-11T00:00:00,58
887,3448.58,2023-05-25T00:00:00,416
888,1994.94,2023-03-23T00:00:00,991
889,3129.38,2024-10-17T00:00:00,829
890,4978.16,2024-05-13T00:00:00,758
891,246.81,2023-07-18T00:00:00,536
892,8190.44,2023-10-13T00:00:00,840
893,12456.76,2024-03-10T00:00:00,845
894,5203.45,2023-01-02T00:00:00,582
895,8781.67,2024-10-29T00:00:00,238
896,9364.03,2023-05-24T00:00:00,708
897,10840.58,2024-06-26T00:00:00,947
898,6998.85,2024-02-16T00:00:00,820
899,3966.17,2023-10-18T00:00:00,373
900,6304.96,2024-02-21T00:00:00,599
901,3813.13,2024-11-23T00:00:00,659
902,10074.37,2024-07-10T00:00:00,763
903,8789.43,2023-05-11T00:00:00,221
904,1759.74,2024-02-01T00:00:00,297
905,4120.56,2024-08-31T00:00:00,370
906,6685.95,2023-02-28T00:00:00,748
907,28.3,2024-10-28T00:00:00,444
908,3875.02,2023-03-02T00:00:00,937
909,15435.24,2023-10-18T00:00:00,903
910,10078.56,2024-01-10T00:00:00,229
911,2035.32,2023-12-27T00:00:00,904
912,11815.63,2024-01-21T00:00:00,26
913,444.34,2024-10-13T00:00:00,994
914,10951.93,2023-09-15T00:00:00,95
915,1799.86,2024-02-07T00:00:00,259
916,9882.27,2024-02-03T00:00:00,959
917,6798.55,2023-03-30T00:00:00,335
918,10700.95,2024-10-03T00:00:00,546
919,3364.75,2024-10-31T00:00:00,610
920,13536.72,2023-04-05T00:00:00,667
921,16957.53,2023-11-24T00:00:00,160
922,10403.71,2023-07-09T00:00:00,602
923,3277.62,2023-07-30T00:00:00,450
924,4374.9,2024-11-27T00:00:00,963
925,3990.64,2023-12-16T00:00:00,263
926,14996.79,2024-04-15T00:00:00,708
927,5660.62,2023-07-18T00:00:00,227
928,32.24,2023-10-11T00:00:00,895
929,12014.94,2024-06-02T00:00:00,189
930,2280.89,2024-04-29T00:00:00,250
931,3808.88,2024-05-02T00:00:00,340
932,9681.23,2023-05-13T00:00:00,712
933,11087.49,2023-08-13T00:00:00,772
934,695.68,2024-04-05T00:00:00,577
935,7774.32,2023-10-28T00:00:00,127
936,2645.84,2024-11-09T00:00:00,998
937,16900.99,2024-05-03T00:00:00,802
938,6904.88,2023-03-17T00:00:00,900
939,7912.61,2023-02-06T00:00:00,323
940,14462.14,2024-11-11T00:00:00,821
941,7856.62,2024-01-27T00:00:00,273
942,8345.15,2024-08-26T00:00:00,34
943,8843.34,2023-04-23T00:00:00,463
944,10310.86,2024-08-17T00:00:00,392
945,5771.29,2023-06-30T00:00:00,101
946,16336.25,2024-05-22T00:00:00,876
947,1008.85,2023-09-03T00:00:00,295
948,17310.58,2023-10-05T00:00:00,27
949,733.9,2024-01-12T00:00:00,218
950,15395.79,2023-11-12T00:00:00,385
951,6336.65,2024-09-08T00:00:00,169
952,3907.32,2023-02-11T00:00:00,534
953,329.4,2024-11-24T00:00:00,147
954,13952.78,2023-10-12T00:00:00,750
955,5575.66,2023-04-07T00:00:00,344
956,5150.7,2023-07-22T00:00:00,949
957,2494.72,2023-07-30T00:00:00,878
958,7272.79,2023-05-11T00:00:00,871
959,1263.99,2024-03-12T00:00:00,737
960,12657.37,2023-11-22T00:00:00,605
961,16354.42,2024-07-13T00:00:00,944
962,2586.06,2023-09-10T00:00:00,165
963,8831.6,2023-10-04T00:00:00,968
964,5634.11,2024-03-14T00:00:00,616
965,15147.49,2023-06-05T00:00:00,30
966,3158.02,2023-09-20T00:00:00,838
967,5214.15,2024-09-05T00:00:00,169
968,16501.34,2023-03-29T00:00:00,572
969,7265.19,2023-06-28T00:00:00,610
970,7999.68,2023-01-16T00:00:00,857
971,5378.81,2024-05-30T00:00:00,458
972,22368.49,2023-07-14T00:00:00,675
973,1458.3,2024-05-11T00:00:00,393
974,1071.99,2023-11-14T00:00:00,272
975,15922.82,2023-03-11T00:00:00,185
976,2453.72,2024-01-30T00:00:00,925
977,12369.84,2023-06-21T00:00:00,580
978,573.54,2024-05-09T00:00:00,290
979,15940.42,2024-04-26T00:00:00,608
980,1586.22,2024-06-10T00:00:00,324
981,4133.55,2024-07-13T00:00:00,256
982,6830.7,2024-06-15T00:00:00,897
983,8450.88,2024-04-18T00:00:00,781
984,4208.22,2024-11-22T00:00:00,16
985,7661.82,2024-09-28T00:00:00,946
986,5110.85,2023-07-17T00:00:00,304
987,1867.15,2024-04-22T00:00:00,810
988,239.17,2023-01-20T00:00:00,846
989,1670.55,2023-11-15T00:00:00,368
990,11370.95,2023-12-23T00:00:00,352
991,9699.77,2023-04-08T00:00:00,838
992,12321.65,2024-05-31T00:00:00,280
993,11220.45,2023-05-11T00:00:00,89
994,1087.65,2023-04-02T00:00:00,569
995,5121.13,2023-11-22T00:00:00,985
996,580.16,2024-06-10T00:00:00,377
997,5777.47,2024-11-05T00:00:00,180
998,5046.85,2023-06-20T00:00:00,576
999,15947.71,2024-11-27T00:00:00,748
1000,694.48,2024-06-25T00:00:00,161
1001,9986.15,2023-09-18T00:00:00,149
1002,2647.89,2024-08-16T00:00:00,934
1003,18269.85,2023-03-01T00:00:00,235
1004,16663.51,2023-02-02T00:00:00,783
1005,13839.33,2023-12-31T00:00:00,553
1006,11430.76,2024-03-23T00:00:00,844
1007,2402.72,2023-04-06T00:00:00,295
1008,3277.62,2024-09-21T00:00:00,805
1009,14758.06,2024-10-23T00:00:00,504
1010,5798.76,2024-11-20T00:00:00,412
1011,1855.32,2023-05-15T00:00:00,614
1012,1616.08,2023-12-24T00:00:00,943
1013,11182.4,2023-02-13T00:00:00,438
1014,9372.85,2023-01-19T00:00:00,697
1015,3876.5,2023-03-08T00:00:00,520
1016,5956.56,2023-03-19T00:00:00,957
1017,5893.65,2023-10-01T00:00:00,424
1018,8290.82,2024-03-14T00:00:00,433
1019,4525.46,2023-02-18T00:00:00,536
1020,9128.29,2024-02-20T00:00:00,726
1021,2391.78,2024-10-29T00:00:00,463
1022,12102.09,2023-03-03T00:00:00,53
1023,14074.78,2024-09-14T00:00:00,613
1024,1734.54,2024-04-28T00:00:00,839
1025,6771.12,2024-05-18T00:00:00,77
1026,11124.44,2023-09-10T00:00:00,584
1027,9189.39,2023-02-24T00:00:00,266
1028,13467.84,2023-09-12T00:00:00,321
1029,1810.46,2024-10-05T00:00:00,832
1030,2485.9,2024-02-25T00:00:00,982
1031,15314.82,2024-05-22T00:00:00,811
1032,10021.64,2024-10-10T00:00:00,606
1033,10455.0,2024-10-15T00:00:00,688
1034,6685.67,2024-07-18T00:00:00,943
1035,12826.98,2023-12-16T00:00:00,857
1036,3746.4,2023-06-10T00:00:00,886
1037,10040.45,2024-10-13T00:00:00,993
1038,9389.55,2023-02-01T00:00:00,596
1039,2867.7,2024-11-10T00:00:00,50
1040,12171.24,2023-11-17T00:00:00,465
1041,10140.46,2024-06-02T00:00:00,449
1042,203.85,2023-02-27T00:00:00,451
1043,12302.3,2024-02-22T00:00:00,770
1044,5283.12,2023-08-20T00:00:00,734
1045,5256.89,2023-12-07T00:00:00,214
1046,2464.07,2024-02-12T00:00:00,700
1047,8798.56,2024-02-03T00:00:00,7
1048,8597.36,2023-12-10T00:00:00,849
1049,5626.08,2024-10-27T00:00:00,472
1050,10191.95,2024-03-01T00:00:00,271
1051,6559.3,2023-01-16T00:00:00,489
1052,8570.51,2024-09-03T00:00:00,17
1053,7423.2,2024-09-09T00:00:00,738
1054,3627.46,2023-12-28T00:00:00,70
1055,10306.61,2024-09-21T00:00:00,527
1056,366.84,2024-03-14T00:00:00,828
1057,6142.26,2023-09-15T00:00:00,484
1058,1679.78,2023-09-06T00:00:00,174
1059,5090.88,2024-03-01T00:00:00,729
1060,8827.16,2024-07-26T00:00:00,523
1061,7912.44,2023-05-16T00:00:00,562
1062,3897.32,2024-05-27T00:00:00,329
1063,364.51,2024-04-04T00:00:00,877
1064,5469.52,2023-08-22T00:00:00,430
1065,1392.46,2023-01-29T00:00:00,454
1066,1517.09,2024-08-13T00:00:00,472
1067,12002.17,2023-07-04T00:00:00,39
1068,3026.55,2024-04-11T00:00:00,546
1069,6967.71,2023-02-07T00:00:00,94
1070,5354.98,2024-09-04T00:00:00,664
1071,9833.27,2023-08-03T00:00:00,783
1072,13435.05,2023-08-17T00:00:00,194
1073,7149.43,2023-10-01T00:00:00,595
1074,5476.35,2023-09-16T00:00:00,179
1075,2490.0,2024-05-05T00:00:00,72
1076,17271.96,2024-03-10T00:00:00,387
1077,8870.0,2024-05-13T00:00:00,492
1078,4403.24,2023-03-20T00:00:00,39
1079,1866.81,2023-08-27T00:00:00,359
1080,13267.04,2023-10-26T00:00:00,375
1081,4469.25,2024-08-19T00:00:00,826
1082,11723.55,2024-04-21T00:00:00,330
1083,5840.12,2024-11-10T00:00:00,798
1084,9039.56,2023-07-01T00:00:00,11
1085,8065.25,2023-11-09T00:00:00,41
1086,2684.46,2023-01-06T00:00:00,163
1087,268.53,2023-10-11T00:00:00,158
1088,9945.98,2023-12-02T00:00:00,760
1089,582.94,2023-10-26T00:00:00,323
1090,7079.88,2023-02-09T00:00:00,884
1091,2239.8,2024-09-17T00:00:00,991
1092,20434.69,2023-02-12T00:00:00,114
1093,567.03,2024-05-05T00:00:00,186
1094,600.33,2023-01-05T00:00:00,131
1095,3097.44,2024-02-09T00:00:00,19
1096,12715.08,2023-06-14T00:00:00,269
1097,8539.9,2024-06-25T00:00:00,463
1098,783.86,2023-01-06T00:00:00,683
1099,10782.43,2023-09-25T00:00:00,496
1100,12560.56,2023-06-16T00:00:00,609
1101,10887.46,2023-06-11T00:00:00,634
1102,1615.43,2023-05-21T00:00:00,603
1103,2375.58,2023-10-18T00:00:00,764
1104,19627.31,2024-04-24T00:00:00,158
1105,3954.83,2024-05-15T00:00:00,474
1106,11640.0,2023-06-20T00:00:00,784
1107,1751.7,2024-09-05T00:00:00,54
1108,2198.6,2024-09-24T00:00:00,589
1109,730.37,2023-12-20T00:00:00,358
1110,14954.69,2024-05-09T00:00:00,754
1111,8610.63,2024-11-25T00:00:00,594
1112,2416.1,2023-11-28T00:00:00,194
1113,5180.04,2024-07-27T00:00:00,671
1114,10261.36,2023-05-09T00:00:00,258
1115,7410.7,2024-01-28T00:00:00,338
1116,2885.76,2023-11-03T00:00:00,668
1117,3662.46,2024-06-03T00:00:00,739
1118,15929.11,2024-08-02T00:00:00,675
1119,4262.16,2023-02-24T00:00:00,688
1120,5364.06,2023-02-17T00:00:00,489
1121,3329.28,2023-05-27T00:00:00,366
1122,2976.72,2024-10-26T00:00:00,500
1123,10625.91,2023-01-25T00:00:00,395
1124,1812.49,2023-10-13T00:00:00,367
1125,4393.39,2023-12-27T00:00:00,388
1126,9025.96,2024-04-11T00:00:00,89
1127,7029.63,2023-05-01T00:00:00,560
1128,9743.85,2023-03-11T00:00:00,245
1129,12277.01,2023-03-14T00:00:00,635
1130,13825.85,2024-10-22T00:00:00,898
1131,9365.82,2023-02-15T00:00:00,810
1132,16637.41,2024-05-10T00:00:00,448
1133,1648.44,2023-12-08T00:00:00,74
1134,10224.84,2023-05-27T00:00:00,520
1135,19340.88,2024-04-25T00:00:00,561
1136,15380.2,2023-08-07T00:00:00,570
1137,17896.95,2023-10-24T00:00:00,493
1138,1211.58,2024-08-05T00:00:00,176
1139,7448.45,2024-09-01T00:00:00,660
1140,13015.06,2023-06-27T00:00:00,824
1141,4331.37,2024-11-03T00:00:00,330
1142,384.81,2023-04-09T00:00:00,760
1143,15277.47,2023-10-11T00:00:00,999
1144,1971.02,2024-07-06T00:00:00,131
1145,933.3,2024-10-04T00:00:00,307
1146,8824.24,2023-06-21T00:00:00,327
1147,10574.1,2024-11-15T00:00:00,566
1148,11955.95,2024-10-06T00:00:00,30
1149,17205.8,2024-02-02T00:00:00,87
1150,4794.14,2023-03-28T00:00:00,203
1151,7436.11,2023-01-04T00:00:00,581
1152,12978.3,2023-12-18T00:00:00,636
1153,1627.3,2024-07-10T00:00:00,362
1154,15900.56,2024-09-30T00:00:00,924
1155,401.42,2023-10-30T00:00:00,838
1156,12340.58,2024-04-25T00:00:00,123
1157,13332.84,2023-11-06T00:00:00,308
1158,7130.95,2024-11-02T00:00:00,574
1159,13176.64,2024-04-15T00:00:00,910
1160,7225.86,2023-07-10T00:00:00,166
1161,4524.18,2023-03-07T00:00:00,911
1162,6198.67,2023-08-01T00:00:00,979
1163,6993.91,2024-05-28T00:00:00,582
1164,4930.86,2024-02-06T00:00:00,671
1165,1473.66,2024-10-27T00:00:00,903
1166,1292.8,2023-12-18T00:00:00,460
1167,13752.95,2023-08-16T00:00:00,344
1168,1993.81,2023-12-27T00:00:00,883
1169,1960.57,2023-06-15T00:00:00,580
1170,992.24,2024-06-21T00:00:00,206
1171,8531.59,2024-10-27T00:00:00,840
1172,7939.41,2024-04-01T00:00:00,233
1173,10846.4,2024-04-23T00:00:00,397
1174,780.8,2023-07-14T00:00:00,399
1175,6318.56,2024-07-26T00:00:00,214
1176,11124.4,2023-01-10T00:00:00,474
1177,18745.28,2023-03-21T00:00:00,216
1178,9422.79,2024-08-20T00:00:00,705
1179,6532.71,2023-06-19T00:00:00,966
1180,9428.09,2024-08-22T00:00:00,807
1181,4445.06,2024-03-13T00:00:00,45
1182,3534.6,2023-02-20T00:00:00,953
1183,8156.92,2024-06-11T00:00:00,519
1184,2923.16,2024-09-21T00:00:00,22
1185,4246.64,2024-01-12T00:00:00,151
1186,2505.21,2024-03-09T00:00:00,94
1187,11591.47,2024-08-02T00:00:00,964
1188,9384.6,2024-05-13T00:00:00,689
1189,15046.7,2023-05-10T00:00:00,211
1190,12519.65,2024-12-01T00:00:00,161
1191,3852.97,2023-01-23T00:00:00,677
1192,7197.95,2024-08-30T00:00:00,979
1193,6160.15,2024-03-06T00:00:00,556
1194,15098.03,2023-11-30T00:00:00,703
1195,10058.6,2024-09-14T00:00:00,699
1196,13789.47,2023-12-25T00:00:00,735
1197,12852.25,2023-09-26T00:00:00,667
1198,568.11,2024-05-11T00:00:00,320
1199,5968.32,2024-08-28T00:00:00,982
1200,11654.77,2024-09-06T00:00:00,188
1201,5507.35,2024-11-28T00:00:00,415
1202,5114.58,2023-01-31T00:00:00,686
1203,10033.15,2024-06-03T00:00:00,501
1204,16204.85,2024-03-27T00:00:00,150
1205,9082.97,2023-01-18T00:00:00,955
1206,7337.54,2024-01-10T00:00:00,882
1207,6789.64,2024-11-08T00:00:00,76
1208,4399.85,2024-04-21T00:00:00,371
1209,3516.06,2023-08-25T00:00:00,732
1210,13782.75,2024-08-01T00:00:00,264
1211,9178.6,2024-04-14T00:00:00,625
1212,9427.57,2024-08-31T00:00:00,144
1213,2447.7,2024-03-05T00:00:00,990
1214,3999.56,2024-03-17T00:00:00,523
1215,13592.05,2023-07-21T00:00:00,847
1216,7324.07,2023-06-07T00:00:00,230
1217,4462.1,2024-07-05T00:00:00,709
1218,578.18,2024-02-17T00:00:00,124
1219,12407.35,2023-08-25T00:00:00,13
1220,13443.15,2024-06-17T00:00:00,499
1221,8242.58,2024-01-14T00:00:00,736
1222,6318.48,2024-05-09T00:00:00,456
1223,2198.68,2023-03-04T00:00:00,178
1224,5742.29,2024-04-29T00:00:00,798
1225,12694.97,2023-11-07T00:00:00,91
1226,7644.92,2023-03-13T00:00:00,213
1227,11096.58,2023-02-18T00:00:00,816
1228,14767.6,2023-02-04T00:00:00,663
1229,7611.59,2024-11-22T00:00:00,961
1230,12246.8,2023-11-23T00:00:00,554
1231,10122.96,2023-08-03T00:00:00,748
1232,8393.97,2024-09-23T00:00:00,255
1233,13794.21,2023-04-20T00:00:00,539
1234,2775.3,2024-06-17T00:00:00,127
1235,7667.21,2023-03-30T00:00:00,382
1236,6937.63,2023-03-13T00:00:00,672
1237,2726.94,2023-12-22T00:00:00,133
1238,20990.29,2023-02-07T00:00:00,978
1239,6642.7,2023-09-04T00:00:00,969
1240,3228.03,2023-05-21T00:00:00,972
1241,2217.34,2024-04-01T00:00:00,968
1242,4663.26,2023-06-09T00:00:00,698
1243,9326.0,2023-02-01T00:00:00,264
1244,9774.59,2024-08-17T00:00:00,823
1245,5214.75,2024-09-03T00:00:00,844
1246,264.0,2024-05-24T00:00:00,934
1247,7048.94,2023-12-30T00:00:00,107
1248,2076.28,2024-03-23T00:00:00,894
1249,10987.42,2024-10-03T00:00:00,516
1250,6053.25,2024-11-14T00:00:00,993
1251,5505.5,2024-08-22T00:00:00,415
1252,7426.5,2024-04-27T00:00:00,960
1253,8657.78,2023-05-06T00:00:00,483
1254,411.35,2023-01-24T00:00:00,394
1255,3987.62,2023-09-30T00:00:00,526
1256,8301.39,2024-02-10T00:00:00,924
1257,6692.14,2023-04-06T00:00:00,815
1258,14058.35,2024-09-23T00:00:00,95
1259,8802.04,2024-07-19T00:00:00,296
1260,7079.04,2023-08-28T00:00:00,311
1261,946.85,2024-11-07T00:00:00,713
1262,9767.16,2024-07-18T00:00:00,840
